,Year,Kilometers_Driven,Mileage,Engine,Power,Seats,Price,Location_Ahmedabad,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Owner_Type_First,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third
2963,2017,55389,18.88,1995,184.0,5.0,28.45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
2964,2014,46728,15.6,1497,116.3,5.0,6.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
2965,2014,58995,12.83,2696,162.0,7.0,9.25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
2966,2015,37857,26.59,1248,74.0,5.0,4.85,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2967,2014,71000,25.2,1248,74.0,5.0,4.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2968,2012,49024,18.4,1198,86.8,5.0,2.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
2969,2016,10770,18.9,1197,82.0,5.0,4.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
2970,2017,72000,22.95,1248,74.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
2971,2015,91000,21.1,814,55.2,5.0,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2972,2017,14000,18.6,1197,81.83,5.0,5.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
2973,2014,48000,9.0,1984,181.0,5.0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2974,2014,75136,22.7,1498,89.84,5.0,6.15,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2975,2014,32500,21.1,1197,85.8,5.0,4.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2976,2010,94500,21.9,1396,90.0,5.0,3.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2977,2013,34900,22.0,1197,81.8,5.0,5.49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2978,2010,42400,8.0,4806,394.3,4.0,42.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2979,2015,50000,17.8,1248,75.0,5.0,5.7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2980,2014,35000,19.4,1198,86.8,5.0,2.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
2981,2012,37000,18.6,1199,79.4,5.0,2.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2982,2018,32807,13.0,1591,121.3,5.0,14.76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2983,2008,119000,17.7,1497,78.0,5.0,2.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
2984,2016,12000,18.5,1197,85.8,5.0,3.65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
2985,2016,46727,22.77,1498,98.59,5.0,7.25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2986,2010,73336,13.2,1995,170.0,5.0,10.69,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2987,2014,9000,17.01,1591,121.3,5.0,5.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
2988,2005,240000,12.8,2494,102.0,8.0,5.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2989,2014,25422,22.5,998,67.04,5.0,3.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
2990,2018,14000,25.47,1248,88.5,7.0,9.25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
2991,2008,66000,19.7,796,46.3,5.0,1.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2992,2010,55324,19.0,998,66.1,5.0,2.87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
2993,2009,90000,11.0,2993,235.0,5.0,17.75,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2994,2017,43000,18.15,1198,82.0,5.0,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
2995,2008,58483,19.2,1197,80.0,5.0,2.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2996,2007,93000,12.9,1799,130.0,5.0,2.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
2997,2010,50000,20.36,1197,78.9,5.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2998,2014,78616,14.84,2143,170.0,5.0,15.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2999,2011,37000,17.6,1496,88.73,5.0,2.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
3000,2010,54801,17.0,1497,118.0,5.0,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
3001,2014,29000,23.4,1248,74.0,5.0,5.75,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3002,2010,68000,22.0,1197,81.8,5.0,2.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
3003,2014,58000,17.01,1591,121.3,5.0,4.59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
3004,2012,64290,23.2,1248,73.94,5.0,3.65,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
3005,2015,31000,13.0,2982,168.5,7.0,19.85,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
3006,2018,16039,17.1,1956,170.0,5.0,18.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
3007,2017,19860,18.6,1197,81.83,5.0,6.95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3008,2014,48500,26.6,998,58.16,5.0,2.85,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3009,2012,75391,13.93,2179,138.0,7.0,3.75,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3010,2008,78000,19.3,1248,73.9,5.0,2.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3011,2016,78000,25.0,1396,69.01,5.0,2.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
3012,2016,52000,28.4,1248,74.0,5.0,5.95,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3013,2016,30000,23.1,998,67.04,5.0,3.49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
3014,2016,19254,14.69,2993,258.0,5.0,47.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3015,2015,29651,16.47,1198,74.0,5.0,6.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3016,2011,80000,13.93,2179,138.03,7.0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3017,2018,2971,13.6,1598,181.0,4.0,39.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
3018,2015,21400,15.6,1196,70.0,5.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
3019,2015,77000,26.0,1498,98.6,5.0,6.98,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3020,2006,80000,12.6,1991,112.0,7.0,1.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3021,2013,81755,20.0,1968,108.5,5.0,4.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3022,2016,99593,11.5,2982,171.0,7.0,23.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3023,2014,39791,22.32,1582,126.32,5.0,7.49,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3024,2015,113000,15.1,2179,140.0,7.0,10.85,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3025,2017,24000,25.17,799,53.3,5.0,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3026,2015,39000,18.6,1197,81.83,5.0,6.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3027,2012,37000,15.6,1497,116.3,5.0,6.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3028,2017,61108,10.91,3198,197.0,7.0,28.88,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3029,2016,61648,13.7,1798,157.75,5.0,14.23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
3030,2012,37000,22.69,1995,190.0,5.0,15.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
3031,2013,53000,22.8,1373,80.9,7.0,5.8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
3032,2013,65000,23.2,1248,73.94,5.0,3.75,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3034,2011,148009,11.5,2982,171.0,7.0,12.75,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3035,2009,53001,16.1,1298,88.2,5.0,1.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3036,2018,22345,20.3,1199,84.0,5.0,4.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3037,2015,50000,18.0,1497,117.3,5.0,8.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3038,2013,48183,13.2,1995,170.0,5.0,20.99,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3039,2010,93000,14.21,2143,203.0,5.0,17.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3040,2015,53500,28.4,1248,74.0,5.0,5.36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
3041,2014,17585,16.02,1373,93.7,7.0,6.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3042,2011,36226,17.01,1591,121.3,5.0,2.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
3043,2019,25899,12.63,2179,147.5,5.0,55.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3044,2009,60170,0.0,1086,62.0,5.0,1.15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
3045,2017,11200,19.27,2143,167.62,5.0,37.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3046,2017,49045,20.36,1197,78.9,5.0,4.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
3047,2012,45000,22.07,1199,73.9,5.0,2.99,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
3048,2017,40000,24.3,1248,88.5,5.0,7.9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3049,2016,36600,19.87,1461,83.8,5.0,7.49,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
3050,2009,117000,18.0,1248,75.0,5.0,1.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3051,2016,16000,11.3,2987,254.8,7.0,56.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3052,2016,50000,25.4,1186,73.97,5.0,3.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
3053,2008,150000,18.1,1493,110.0,5.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3054,2014,11000,17.01,1591,121.3,5.0,6.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3055,2010,102016,15.6,1196,70.0,5.0,2.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3056,2016,38000,25.2,1248,74.0,5.0,5.95,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3057,2013,71491,23.08,1461,63.12,5.0,4.95,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3058,2015,46354,16.47,1198,74.0,5.0,5.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3059,2019,87000,22.69,1995,190.0,5.0,6.67,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3060,2015,20765,15.0,1598,103.52,5.0,6.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3062,2014,51076,12.07,2967,241.4,7.0,34.88,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3063,2016,84085,26.21,1248,88.5,5.0,6.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3064,2014,55000,25.1,1498,98.6,5.0,5.99,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
3065,2010,73000,10.93,3498,272.0,5.0,10.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
3066,2012,50001,14.57,2967,241.38,5.0,29.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
3067,2016,93166,14.02,2179,118.3,7.0,5.85,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3068,2006,99583,12.0,1493,100.0,5.0,2.21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
3069,2010,72000,15.5,1586,103.3,5.0,2.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3070,2009,70000,14.53,1798,138.1,5.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
3071,2012,61000,14.4,1598,103.6,5.0,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
3072,2015,66510,21.1,814,55.2,5.0,2.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
3073,2011,84062,20.0,1968,108.5,5.0,5.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3074,2012,80799,22.9,1248,74.0,5.0,4.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3075,2018,5000,14.28,1798,138.03,5.0,16.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
3076,2013,92000,12.99,2494,100.0,8.0,12.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3077,2017,53000,27.28,1047,69.0,5.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3078,2015,39822,15.41,1598,103.52,5.0,4.68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3079,2016,29000,10.91,3198,197.0,7.0,29.8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
3080,2017,24214,25.17,799,53.3,5.0,3.46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3081,2012,75000,23.0,1396,90.0,5.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
3082,2012,77216,17.5,1896,106.0,5.0,4.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3083,2013,74290,21.43,1364,87.2,5.0,5.87,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
3084,2015,61000,15.4,2179,120.0,8.0,9.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3085,2013,44000,14.16,1968,174.3,5.0,32.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3086,2014,74041,18.2,1248,73.8,8.0,3.88,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3087,2013,85846,22.69,1995,190.0,5.0,13.08,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3088,2012,52000,21.64,1461,84.8,5.0,3.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3089,2010,47000,12.8,2354,177.6,5.0,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
3090,2010,72010,16.8,1493,110.0,5.0,4.45,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3091,2015,15000,16.8,796,34.2,8.0,2.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3092,2015,480000,17.4,1497,117.3,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
3093,2012,24720,0.0,2967,241.4,5.0,28.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
3094,2007,75000,16.6,1388,68.0,5.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3095,2015,57000,22.54,1396,88.73,5.0,6.35,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
3096,2015,41057,13.0,2143,201.1,5.0,24.63,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
3097,2012,92000,26.2,998,58.2,5.0,3.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
3098,2016,20000,22.77,1498,98.59,5.0,7.9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3099,2011,52359,18.5,1197,80.0,5.0,3.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3100,2016,17000,17.8,1497,117.3,5.0,8.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3101,2011,39002,23.08,1461,63.1,5.0,2.85,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
3102,2010,129986,20.0,1399,68.0,5.0,3.2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
3103,2013,45000,18.44,1198,75.0,5.0,1.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
3105,2009,82002,12.8,2354,177.6,5.0,5.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3106,2010,67000,13.7,1798,157.75,5.0,4.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
3107,2017,21260,14.0,796,35.0,5.0,2.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3108,2012,55362,21.9,1396,88.8,5.0,4.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3109,2017,13000,17.01,1582,126.2,5.0,14.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3110,2016,45725,25.2,1248,74.0,5.0,5.34,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
3111,2014,105000,25.2,1248,74.0,5.0,3.85,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3112,2009,156056,12.8,2494,102.0,8.0,8.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3113,2016,135000,24.4,1120,71.0,5.0,4.2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
3114,2016,67000,20.77,1248,88.7,7.0,6.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3115,2016,90000,10.91,3198,197.2,7.0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3116,2019,32251,22.54,1396,88.73,5.0,8.61,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3117,2009,47000,19.0,998,67.1,5.0,1.46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3118,2011,75308,21.1,1248,73.9,5.0,2.8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
3119,2018,44202,32.26,998,58.2,4.0,4.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
3120,2014,58000,17.0,1497,118.0,5.0,5.47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3121,2009,60000,17.5,1298,85.8,5.0,2.45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3122,2014,45000,17.05,1995,184.0,5.0,21.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3123,2010,41195,15.0,1368,90.0,5.0,1.38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3124,2016,89000,16.0,2179,140.0,7.0,13.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3125,2009,60510,16.95,1197,78.9,5.0,3.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3126,2016,8500,21.4,1197,83.1,5.0,5.49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3127,2017,35981,24.3,1248,88.5,5.0,9.51,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
3128,2012,23152,15.6,1196,70.02,5.0,2.39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3129,2014,74663,33.54,998,67.04,5.0,3.25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3130,2014,61529,18.19,1197,103.5,5.0,5.65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
3131,2010,91596,14.95,2489,93.7,7.0,1.85,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3132,2019,14298,13.33,2995,340.0,5.0,2.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
3133,2013,83327,19.3,1248,73.9,5.0,5.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3134,2017,22857,16.2,1199,74.0,5.0,6.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3135,2013,34620,17.01,1591,121.3,5.0,5.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3136,2010,56000,19.81,1086,68.05,5.0,2.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3137,2014,81000,13.0,2143,204.0,5.0,22.75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3138,1998,95150,17.3,993,60.0,5.0,0.45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3139,2013,32776,20.36,1197,78.9,5.0,4.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3140,2016,51587,25.8,1498,98.6,5.0,5.27,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3141,2016,36000,14.1,2179,148.0,7.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3142,2015,22000,18.5,1198,86.8,5.0,3.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3143,2010,30754,17.0,1197,80.0,5.0,3.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
3144,2018,37109,14.69,1390,120.33,5.0,16.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3145,2010,45000,16.7,1198,88.8,5.0,1.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
3146,2017,33284,18.9,1197,82.0,5.0,5.84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3147,2016,55115,14.74,2993,270.9,5.0,36.15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3148,2014,18000,16.36,2179,187.7,5.0,25.7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
3149,2013,130790,16.0,2179,140.0,7.0,9.24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3150,2015,16607,22.7,1598,118.0,5.0,7.65,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3151,2015,32205,17.11,1968,174.33,5.0,25.31,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3152,2013,67000,19.01,1461,108.45,5.0,4.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3153,2014,57676,19.1,1197,85.8,5.0,6.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3154,2012,41000,16.47,1198,73.9,5.0,3.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3155,2012,65000,19.7,796,35.0,8.0,1.55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3156,2019,12153,18.9,1197,81.86,5.0,6.84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3157,2014,16810,25.4,624,37.5,4.0,1.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3158,2017,61221,17.84,1395,147.51,5.0,21.73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
3159,2015,22000,16.47,1198,74.0,5.0,4.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3160,2015,63714,22.74,796,47.3,5.0,2.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3161,2019,14857,20.7,1496,113.98,5.0,31.55,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
